timestamp,media_mic,std_mic,media_ax,std_ax,media_ay,std_ay,media_az,std_az
586991,4.1600,3.8437,0.1255,0.6731,0.7908,0.4483,8.7256,0.2927
587905,5.2800,2.8778,-0.0220,0.9609,0.4692,0.5922,8.4651,0.5731
588833,7.2000,4.2048,0.0439,0.7878,0.6763,0.6419,8.4635,0.4388
589748,4.3200,3.2707,0.0518,0.6911,0.5837,0.5822,8.6393,0.4843
590662,5.0400,3.7038,-0.0565,0.8727,0.6119,0.5170,8.6691,0.4624
591591,5.7200,4.4138,-0.0126,0.9566,0.6857,0.6891,8.4321,0.5345
592519,5.7200,4.0941,-0.1506,0.7343,0.6794,0.5472,8.4965,0.6035
593447,4.9200,3.5431,0.0110,0.9032,0.6559,0.6126,8.3961,0.4990
594362,6.2400,4.5280,0.0675,0.9602,0.4205,0.6447,8.3710,0.5394
595276,6.2800,3.8421,-0.1632,0.7956,0.5915,0.6554,8.4274,0.3917
596204,5.7600,4.7521,0.1836,0.7929,0.4519,0.6270,8.5090,0.4687
597118,6.5600,4.8421,-0.0706,0.8699,0.7202,0.6664,8.5671,0.3971
598047,6.2000,4.1665,0.0424,0.9490,0.5539,0.7175,8.6393,0.4788
598962,5.1600,4.4782,-0.1114,0.7881,0.5633,0.7097,8.4086,0.4732
599890,4.5600,3.4995,0.1349,0.8171,0.5005,0.6765,8.5436,0.4745
600804,4.7600,3.1910,-0.0581,0.8148,0.5225,0.7423,8.5498,0.4029
601733,2.7600,1.9033,-0.1114,0.9052,0.6700,0.6528,8.5294,0.6707
602661,5.0400,3.4811,-0.0047,0.6926,0.8426,0.8103,8.6283,0.4118
603590,5.8800,3.8814,-0.1004,0.6908,0.5084,0.6633,8.6314,0.5286
604519,6.0400,4.1423,0.0251,0.8526,0.4550,0.6980,8.5561,0.4638
605432,3.6400,3.0839,0.0204,0.7813,0.4582,0.4334,8.5530,0.4855
606347,5.5200,3.4423,0.0565,1.0152,0.4911,0.7564,8.6801,0.5806
607261,4.5600,4.0406,-0.0220,0.8191,0.4284,0.6352,8.5137,0.5015
608190,7.6400,4.4889,-0.0235,1.0355,0.7108,0.7356,8.6801,0.3916
609118,5.4400,4.5262,0.0235,0.8563,0.7249,0.7609,8.5922,0.5381
610032,4.7600,2.7171,-0.0518,0.6441,0.6574,0.5454,8.5624,0.4822
610961,4.8400,3.5177,-0.0690,0.8605,0.5147,0.5495,8.6393,0.4647
611890,4.9200,4.3167,-0.0659,0.8149,0.6763,0.7000,8.6550,0.4105
612818,5.6800,3.8958,0.0565,0.7454,0.6057,0.5333,8.7114,0.4178
613732,5.2800,3.3289,-0.0722,0.8359,0.5382,0.6390,8.4855,0.5005
614661,4.9600,3.1302,-0.0957,0.8046,0.6700,0.6881,8.5498,0.3527
615589,4.8400,3.3188,-0.0078,0.7574,0.4378,0.6511,8.4321,0.2526
616518,3.9200,3.1990,0.1334,0.8884,0.6935,0.6293,8.5687,0.4279
617432,6.0000,4.1473,0.0737,0.8063,0.6370,0.6819,8.4839,0.4475
618346,5.1600,3.0552,0.1224,0.8112,0.6763,0.6103,8.7114,0.5999
619260,4.8400,3.3188,-0.0518,0.7484,0.6731,0.5777,8.5828,0.4051
620189,7.8800,4.3572,0.0926,1.0396,0.5507,0.6569,8.6330,0.3842
621104,5.7200,5.1109,-0.0769,0.6251,0.6245,0.6612,8.4384,0.4082
622031,5.4800,3.5454,-0.0643,0.7399,0.5633,0.6779,8.5420,0.3733
622960,4.4800,3.5566,-0.2432,0.8524,0.6935,0.7122,8.5969,0.4151
623889,5.2800,3.8421,-0.1757,0.6432,0.5774,0.6284,8.5734,0.4692
624818,5.2800,3.1179,-0.1914,0.8059,0.6261,0.7304,8.4620,0.4583
625746,6.9600,3.9444,-0.0549,0.7928,0.5429,0.6913,8.4824,0.3920
626674,4.5600,2.8577,-0.0392,0.9566,0.6323,0.7655,8.4824,0.4833
627603,4.5200,3.2878,-0.0706,0.7621,0.6747,0.6464,8.5106,0.4428
628532,5.8000,5.0517,0.2071,0.8667,0.6370,0.7706,8.6157,0.3656
629446,2.9200,2.5443,0.0314,0.8309,0.6370,0.5571,8.6095,0.3020
630360,4.4800,3.0999,-0.0706,0.7113,0.6104,0.6248,8.5483,0.4611
631288,4.2800,2.7353,0.0377,0.7147,0.5429,0.5281,8.7475,0.3943
632203,4.2800,2.6611,0.0628,0.6766,0.6527,0.8401,8.5075,0.3953
633117,3.8000,3.0725,-0.0110,0.6785,0.6402,0.5704,8.5718,0.4028
634046,5.5600,3.7638,-0.3593,0.6535,0.5617,0.5281,8.3066,0.4532
634974,4.7600,3.3856,-0.0722,0.8643,0.6088,0.4511,8.5216,0.4246
635902,6.0000,3.7202,-0.0659,0.9574,0.5900,0.5457,8.4777,0.4547
636831,5.3200,3.9771,0.0314,0.9589,0.6920,0.3685,8.5012,0.5539
637746,4.8400,3.7275,-0.2667,0.7396,0.5005,0.6787,8.4981,0.4226
638673,5.9600,3.2555,-0.0345,0.8218,0.7233,0.5405,8.4274,0.3076
639602,5.0800,4.2888,-0.2401,0.6815,0.6041,0.5197,8.5671,0.3686
640531,5.2800,3.9040,-0.0753,0.7787,0.6041,0.6665,8.5122,0.4604
641460,6.1600,4.6102,-0.0581,0.6785,0.6465,0.7193,8.5530,0.4746
642388,4.4800,3.7643,-0.0941,0.7281,0.7265,0.5665,8.6314,0.3950
643316,5.6400,3.6538,-0.0800,0.9193,0.6041,0.6503,8.5640,0.3285
644245,5.2000,3.8367,0.0847,0.6894,0.7987,0.6809,8.5043,0.4755
645159,4.9200,3.8773,-0.1946,0.7936,0.6135,0.5741,8.5216,0.4361
646088,6.5600,4.6397,0.1177,0.7748,0.7594,0.5758,8.5294,0.4631
647002,5.0800,3.4516,-0.1757,0.5886,0.6543,0.4706,8.6204,0.4920
647930,5.4800,3.9306,-0.0675,0.7750,0.6543,0.5877,8.5985,0.4228
648859,6.8800,4.1504,-0.1349,0.9818,0.4770,0.5989,8.5169,0.4743
649788,4.7600,3.1658,-0.0455,0.5939,0.5241,0.6433,8.5373,0.5342
650716,4.0400,2.6904,-0.0220,0.7582,0.6386,0.6816,8.4933,0.3904
651644,6.8800,5.3764,-0.0063,0.7748,0.7124,0.6566,8.5388,0.5602
652573,6.5200,4.8093,-0.0926,0.8714,0.5319,0.6088,8.5373,0.4005
653502,3.6000,2.7713,-0.1679,0.9552,0.5068,0.6104,8.4792,0.4318
654430,6.2000,4.1665,-0.1208,0.8493,0.5680,0.5859,8.5404,0.3572
655358,5.6800,4.3333,-0.2071,0.8358,0.6135,0.6633,8.5232,0.4975
656287,4.9200,3.8358,0.1224,0.9625,0.7861,0.7355,8.5796,0.4792
657202,4.7600,2.5025,-0.0424,0.7521,0.4739,0.6551,8.5765,0.4130
658130,5.6800,3.6301,0.0345,0.8600,0.5225,0.6872,8.3992,0.3815
659044,3.4800,2.8722,0.0251,0.8362,0.5162,0.6535,8.6032,0.4248
659958,3.5600,2.3846,-0.0910,0.6772,0.5649,0.5702,8.3882,0.4520
660887,4.4800,2.6999,-0.0722,0.5393,0.7218,0.4541,8.6157,0.4164
661816,6.0400,4.0643,0.1365,0.9705,0.6606,0.5211,8.7146,0.5338
662730,4.3200,3.0557,-0.1334,0.8563,0.5335,0.6547,8.6032,0.5001
663658,4.9600,3.1046,0.0141,0.7068,0.6574,0.7303,8.4196,0.3663
664572,5.1200,2.9164,-0.0816,0.8191,0.6527,0.5734,8.6926,0.4755
665501,4.6000,3.3226,-0.3154,0.7174,0.5790,0.7445,8.4588,0.4640
666430,5.0800,4.1077,0.1396,0.8741,0.5523,0.6006,8.7099,0.4566
667344,4.6400,3.5875,-0.0408,0.6659,0.7877,0.5692,8.5012,0.4196
668272,5.4000,3.7523,-0.0204,0.8472,0.6857,0.5584,8.6973,0.5658
669201,4.9200,3.8358,0.1663,0.9152,0.6229,0.6826,8.7036,0.4780
670115,5.2400,3.1910,0.0408,0.7378,0.6982,0.5439,8.5404,0.3740
671030,4.3200,3.5408,-0.1083,0.7996,0.5272,0.6026,8.4949,0.4853
671958,4.7600,2.8040,-0.0314,0.6963,0.7359,0.5795,8.4949,0.4107
672886,6.4400,4.7504,0.1098,0.8237,0.6935,0.5945,8.4525,0.3982
673801,4.2800,3.4931,-0.0612,0.8283,0.5994,0.5732,8.4604,0.5664
674729,3.5200,3.0215,-0.1428,0.6107,0.5711,0.4779,8.3992,0.5015
675657,4.4400,3.1633,-0.1663,0.7316,0.6967,0.5966,8.5388,0.3602
676586,4.9600,3.4465,-0.1679,0.7555,0.4958,0.6171,8.4337,0.5292
677515,5.6000,3.0199,-0.2636,0.8690,0.4848,0.5974,8.4525,0.3842
678444,5.6800,3.4724,-0.1020,0.6563,0.6292,0.6357,8.3819,0.4953
679372,5.9600,3.4115,0.0251,1.0459,0.6355,0.5241,8.6581,0.4331
680286,5.2400,3.7977,-0.0016,1.0124,0.4927,0.5596,8.5326,0.4656
681214,3.6400,2.8125,-0.0345,0.8753,0.5225,0.7589,8.3835,0.6021
682143,4.7600,3.3738,0.1648,0.8286,0.5005,0.6529,8.6942,0.4135
683058,5.1600,3.7596,0.0989,0.9992,0.5554,0.5899,8.6612,0.5119
683971,3.5600,2.6545,-0.0643,0.6486,0.6041,0.5324,8.6754,0.4691
684900,4.6800,2.9492,0.0110,0.6154,0.6700,0.5698,8.6455,0.5137
685814,3.6800,2.8526,-0.0518,0.7312,0.6402,0.6137,8.5326,0.5600
686743,3.4000,2.6230,0.0424,0.6335,0.7563,0.7359,8.5938,0.4742
687657,3.1200,2.1414,-0.0282,0.8112,0.5711,0.6561,8.5122,0.3573
688585,5.3200,4.1734,-0.0330,0.8866,0.4895,0.6924,8.5671,0.4182
689514,4.2000,3.1749,0.2432,1.0719,0.5162,0.6839,8.4777,0.5133
690428,5.2000,3.8575,0.0110,0.9339,0.6041,0.6437,8.6581,0.4362
691343,4.4000,3.4871,0.0126,0.9826,0.5837,0.6358,8.5655,0.5116
692257,4.2800,2.6309,-0.1067,0.8460,0.3781,0.6704,8.3694,0.4620
693185,5.2000,3.3466,-0.2871,0.6169,0.6213,0.5770,8.6299,0.4022
694114,5.3600,3.5200,0.1114,0.9891,0.6465,0.7042,8.5577,0.4376
695028,4.8000,2.8983,-0.0785,0.6017,0.5084,0.6531,8.5498,0.4541
695957,5.7200,2.9735,-0.1773,0.8584,0.4111,0.6417,8.4369,0.4842
696885,4.2400,3.3140,0.0533,0.7691,0.7751,0.5342,8.5781,0.3925
697799,4.9200,3.0844,-0.0471,0.9519,0.5366,0.5994,8.5530,0.4226
698728,6.9200,4.0489,-0.0330,0.9118,0.4676,0.7025,8.4981,0.4708
699657,4.7200,2.7788,-0.0502,0.9180,0.8049,0.5343,8.5891,0.5374
700585,5.3200,3.2585,-0.0894,0.7918,0.6888,0.6434,8.6863,0.3648
701513,5.9200,2.6370,-0.1475,0.8509,0.5994,0.7525,8.4039,0.3999
702442,4.4400,3.6669,-0.1192,0.7374,0.6527,0.6155,8.6550,0.3754
703371,4.8800,3.9932,-0.0486,0.8333,0.5068,0.6474,8.4384,0.4807
704299,5.6800,4.0666,-0.0785,0.8471,0.7045,0.5923,8.6691,0.5382
705227,3.4000,2.9799,0.0392,0.6611,0.6904,0.5421,8.5530,0.3123
706142,6.2400,4.3107,0.1240,1.0061,0.4911,0.6768,8.5875,0.4542
707056,5.0400,4.0937,-0.0628,0.8001,0.6057,0.6399,8.4902,0.3879
707985,4.0000,3.3226,-0.0314,0.7673,0.5209,0.4666,8.6016,0.4740
708914,3.7200,2.9328,-0.1004,0.6557,0.6417,0.5469,8.3192,0.4160
709841,4.9600,2.9997,-0.0894,0.7362,0.5821,0.6085,8.5702,0.5774
710770,6.4400,3.5786,0.0173,0.8060,0.5915,0.5663,8.6848,0.4659
711685,4.2000,2.6382,-0.1789,0.7028,0.4817,0.5806,8.4604,0.4382
712613,5.0000,4.3726,-0.0361,0.8779,0.6229,0.6143,8.6126,0.4633
713541,3.4000,2.8284,-0.1459,0.8364,0.5962,0.6638,8.4761,0.5110
714470,3.8800,2.9164,-0.1522,0.6054,0.5617,0.4420,8.5859,0.3547
715399,5.0400,4.3033,0.1098,0.8216,0.5570,0.6954,8.5812,0.4770
716313,5.5200,2.8160,0.0455,0.8939,0.5617,0.6589,8.4698,0.5493
717228,5.4800,2.8160,-0.1334,0.6981,0.3985,0.5149,8.4949,0.4632
718155,4.7200,3.1051,-0.1553,0.7470,0.6778,0.6097,8.5090,0.3443
719084,4.9600,4.2093,0.0424,0.7798,0.5241,0.6462,8.4541,0.4889
719998,3.3200,2.5254,-0.2150,0.9133,0.5335,0.5515,8.4588,0.3796
720927,5.5600,4.0207,-0.2150,0.8074,0.7124,0.5559,8.5326,0.4544
721855,5.6400,3.8040,-0.1522,0.8849,0.4111,0.6502,8.5357,0.4964
722784,5.7600,4.0623,-0.1585,0.9533,0.7155,0.6183,8.5514,0.3730
723713,6.2000,4.9396,-0.0612,0.9639,0.4817,0.6017,8.5341,0.4564
724641,3.5600,3.4419,-0.1632,0.8409,0.5806,0.5710,8.4949,0.4031
725570,4.6000,2.4819,0.0330,0.7681,0.5523,0.5499,8.5310,0.4138
726483,5.3200,3.4724,0.0314,0.9236,0.5429,0.5743,8.4855,0.4201
727398,6.4800,5.2086,-0.0675,0.7198,0.6166,0.5766,8.6095,0.4120
728327,3.6000,3.3941,-0.2699,0.8377,0.4692,0.6555,8.4918,0.4331
729255,5.2400,3.2776,-0.0879,0.8693,0.7202,0.6404,8.4839,0.4404
730183,5.1600,3.2457,0.1161,0.7708,0.6825,0.7305,8.5781,0.4859
731098,3.2400,2.7753,-0.1240,0.8473,0.7610,0.6307,8.5310,0.4762
732026,3.7600,3.5132,0.0298,0.8572,0.4676,0.6434,8.4070,0.3933
732941,4.5200,3.3955,0.0220,0.8117,0.6904,0.7312,8.5671,0.3688
733855,4.9200,3.7515,-0.0392,0.7809,0.6355,0.6497,8.5451,0.4185
734783,4.0000,2.9799,0.0894,0.9898,0.6245,0.7070,8.6534,0.5315
735697,3.8400,2.8800,-0.2150,0.9934,0.5994,0.6110,8.6455,0.4672
736626,6.0000,3.6111,-0.1255,0.8785,0.8175,0.5280,8.5028,0.4491
737555,6.1200,4.2078,0.0408,0.7861,0.6433,0.4969,8.5812,0.4366
738468,4.3600,2.3813,0.0502,0.8380,0.6543,0.6370,8.5812,0.4611
739383,4.2800,2.9600,0.1051,0.7915,0.4676,0.8343,8.6110,0.4667
740297,4.8000,4.9719,0.0141,0.7263,0.6763,0.5957,8.6597,0.4074
741212,3.0000,1.5492,-0.1004,0.8067,0.5147,0.8057,8.4886,0.3746
742140,6.4400,4.1577,-0.1396,0.6120,0.6982,0.6665,8.4965,0.4362
743068,4.7600,3.8604,-0.0753,0.7731,0.5602,0.6498,8.6047,0.3708
743997,4.5600,3.4880,-0.0455,0.7608,0.6700,0.6000,8.5530,0.4472
744926,5.0400,2.7926,-0.0533,0.7124,0.5947,0.6916,8.5326,0.5372
745854,7.9200,4.8408,-0.1506,0.7146,0.5539,0.6216,8.6691,0.3847
746783,4.9600,3.6822,0.0157,0.7870,0.7751,0.6185,8.7005,0.3994
747697,4.6000,2.6382,-0.0941,0.5917,0.6072,0.5433,8.5765,0.3733
748625,3.9600,2.9595,-0.1789,0.7985,0.5288,0.6154,8.4761,0.4928
749554,4.5200,3.1638,-0.0392,0.8988,0.6496,0.6977,8.4478,0.5136
750483,4.7600,3.3380,0.0251,0.9119,0.5962,0.6899,8.4667,0.4662
751396,5.2400,3.6800,-0.1396,0.8275,0.6857,0.7801,8.5577,0.3986
752325,4.4000,3.4641,-0.1742,0.8402,0.5837,0.6359,8.5655,0.4459
753254,5.9600,3.4581,-0.1648,0.7165,0.4927,0.6721,8.6299,0.4627
754183,5.0800,4.0192,-0.0753,0.7483,0.5978,0.4683,8.5451,0.3830
755110,4.4800,3.3481,-0.0235,0.8303,0.5806,0.6452,8.5122,0.3718
756039,5.4400,3.4765,0.0957,0.8059,0.7139,0.6095,8.6644,0.4463
756954,4.2000,3.7630,0.0047,0.8111,0.5429,0.5485,8.4541,0.5791
757868,5.7600,2.6120,-0.0926,0.9195,0.5507,0.6656,8.5906,0.5150
758797,6.2400,4.0327,-0.0392,0.7899,0.5821,0.7175,8.4478,0.3969
759725,4.6000,3.8367,0.1004,0.8381,0.5868,0.5875,8.4149,0.5115
760639,6.0000,3.8262,-0.1114,0.6716,0.4974,0.6759,8.6126,0.3404
761568,5.1600,4.3606,0.1208,0.7552,0.5790,0.6513,8.6126,0.3852
762482,4.6800,3.5969,-0.0439,0.7321,0.7312,0.5075,8.6095,0.4499
763411,5.4800,3.1128,-0.1255,0.6921,0.6716,0.6413,8.5765,0.4503
764339,5.4000,3.3941,-0.2385,0.8092,0.6402,0.5485,8.4416,0.4773
765267,3.6800,2.9896,-0.0675,0.8219,0.7265,0.5935,8.6612,0.4738
766196,4.6400,3.4045,0.0737,0.9042,0.5931,0.8239,8.4839,0.4590
767111,6.6000,4.2048,0.0141,0.8897,0.4692,0.5681,8.4714,0.3942
768024,4.2400,2.5812,-0.1224,0.7807,0.5664,0.5815,8.6142,0.3580
768953,5.0400,3.3524,-0.0926,1.0436,0.5131,0.5892,8.5985,0.4746
769882,3.9600,2.9729,-0.2134,0.8187,0.6417,0.5664,8.4604,0.4011
770810,5.2000,4.1857,0.0141,0.8219,0.6920,0.6273,8.6879,0.4804
771725,4.5200,3.5454,-0.1459,0.7568,0.6261,0.5798,8.6581,0.4451
772653,4.2000,2.9933,0.1255,0.9471,0.6417,0.6499,8.6377,0.4497
773567,4.0000,3.0984,-0.0957,0.8521,0.5445,0.5489,8.3976,0.3977
774496,6.0000,4.7833,-0.0628,0.9906,0.5868,0.5362,8.6471,0.2372
775425,4.8800,3.3743,-0.1836,0.6721,0.6825,0.5595,8.6612,0.4154
776352,4.6000,3.5440,0.0706,0.9029,0.6025,0.7432,8.4494,0.4174
777267,4.6400,4.0386,-0.1726,0.7779,0.5633,0.6905,8.5310,0.4008
778195,5.6000,3.1496,0.0361,0.8834,0.6857,0.6104,8.5781,0.3718
779110,5.0400,2.9049,0.0110,0.9842,0.6465,0.5591,8.4070,0.4173
780024,4.6800,4.0271,0.1083,0.7492,0.6261,0.6227,8.5043,0.3990
780938,5.8000,3.3823,0.1020,0.9192,0.7076,0.6855,8.5028,0.4718
781852,4.8800,3.7237,0.0031,0.7282,0.5523,0.6497,8.5640,0.4581
782767,5.4000,3.8884,-0.0204,0.8442,0.6778,0.6469,8.4243,0.5154
783695,4.2800,3.6058,0.0126,0.8665,0.5005,0.5819,8.6299,0.4569
784610,5.3200,3.7493,-0.0188,0.8267,0.6527,0.6169,8.5985,0.4988
785538,4.4000,2.5456,0.1381,1.0426,0.5382,0.5426,8.5765,0.5058
786452,6.0000,4.0398,0.0581,0.8566,0.6261,0.5907,8.6079,0.5206
787366,4.5200,3.4073,-0.1051,0.8991,0.6496,0.5554,8.5828,0.4802
788295,5.4000,4.2802,-0.2840,0.7927,0.6559,0.5006,8.5106,0.3955
789223,3.3600,2.8267,-0.1145,0.8623,0.6166,0.5800,8.5640,0.4511
790152,5.0000,3.3823,-0.1192,0.6886,0.5711,0.6139,8.4322,0.3060
791080,5.6000,4.0988,-0.1679,0.6404,0.5821,0.5843,8.5687,0.4935
792009,2.4400,2.0215,0.0785,0.9181,0.6088,0.6368,8.3851,0.5448
792924,5.2400,3.7446,-0.1098,0.8326,0.6449,0.5202,8.5608,0.4763
793851,3.8000,2.9257,0.1585,0.8404,0.6010,0.5845,8.5985,0.4216
794766,5.3200,4.5230,0.0377,0.7741,0.6841,0.6462,8.5577,0.6014
795680,5.8800,3.6257,-0.0941,0.7977,0.6653,0.6146,8.5122,0.4386
796609,4.9600,3.9343,-0.1318,0.9215,0.5209,0.6452,8.4855,0.4369
797538,5.7200,2.8916,-0.0408,0.9024,0.5382,0.5904,8.4149,0.4868
798466,4.4800,2.7440,0.0126,0.9761,0.5806,0.5156,8.5357,0.4043
799380,6.2800,5.0241,-0.0031,0.7767,0.8128,0.6359,8.6769,0.3160
800309,5.6000,3.8884,-0.1240,0.7880,0.5743,0.6676,8.4918,0.5046
801238,6.5600,4.0505,0.0973,0.8682,0.6480,0.6341,8.4980,0.4204
802151,2.9600,2.3576,-0.0957,0.8007,0.5821,0.4823,8.4541,0.4380
803080,5.2800,4.3499,-0.1051,0.8839,0.5335,0.5236,8.4651,0.4821
804008,5.8800,4.4210,0.0847,0.7149,0.7186,0.6001,8.7522,0.3714
804923,5.6400,5.1372,-0.0800,0.7989,0.5884,0.6840,8.5012,0.3768
805852,4.9200,4.6983,0.0047,0.8568,0.6841,0.7598,8.6173,0.5402
806765,5.4400,2.6695,-0.0126,0.8838,0.5947,0.6899,8.4839,0.4991
807694,4.8800,4.6846,0.0063,0.8348,0.5994,0.6194,8.5514,0.5276
808608,5.5600,4.3550,-0.0926,0.6912,0.6276,0.6085,8.6393,0.3095
809537,3.2800,2.8358,0.0377,0.6874,0.5445,0.6184,8.5671,0.3710
810451,2.9200,2.7118,0.1287,0.7366,0.6794,0.5579,8.5341,0.4871
811365,4.8400,2.9890,0.0581,0.8553,0.7328,0.6202,8.5875,0.3531
812279,4.7600,4.3934,0.0377,0.7111,0.6088,0.5764,8.6299,0.4565
813194,3.3200,2.4935,-0.0047,0.8014,0.6402,0.5443,8.5577,0.4777
814123,4.3200,2.8666,0.1224,1.0226,0.7375,0.6396,8.5781,0.4194
815037,3.8000,2.5923,-0.0706,0.7961,0.7186,0.6443,8.5922,0.3886
815965,5.7200,4.9519,0.1271,0.9831,0.5868,0.5506,8.6455,0.4877
816879,5.8000,3.8781,-0.0204,0.7856,0.6731,0.6350,8.4353,0.4555
817808,4.2800,3.4816,-0.0298,0.9463,0.5147,0.6043,8.4353,0.4146
818737,5.6400,3.3809,-0.1192,0.8720,0.5194,0.5558,8.5514,0.3971
819664,4.7200,2.2719,-0.0314,0.9502,0.5539,0.6013,8.4510,0.3940
